"{""id"": ""bpTit1"", ""name"": ""Title"", ""field_type"": 0, ""type_options"": {""0"": {""data"": """"}}, ""is_primary"": true}","{""id"": ""bpViw1"", ""name"": ""Views"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpCmt1"", ""name"": ""Comments"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpPub1"", ""name"": ""Published"", ""field_type"": 5, ""type_options"": {""5"": {}}, ""is_primary"": false}","{""id"": ""bpDat1"", ""name"": ""Publish Date"", ""field_type"": 2, ""type_options"": {""2"": {""date_format"": 3, ""time_format"": 1, ""timezone_id"": """"}}, ""is_primary"": false}","{""id"": ""bpCat1"", ""name"": ""Category"", ""field_type"": 3, ""type_options"": {""3"": {""content"": ""{\""options\"": [{\""id\"": \""tech\"", \""name\"": \""Technology\"", \""color\"": \""Blue\""}, {\""id\"": \""biz1\"", \""name\"": \""Business\"", \""color\"": \""Green\""}, {\""id\"": \""dsgn\"", \""name\"": \""Design\"", \""color\"": \""Orange\""}, {\""id\"": \""mkt1\"", \""name\"": \""Marketing\"", \""color\"": \""Purple\""}, {\""id\"": \""eng1\"", \""name\"": \""Engineering\"", \""color\"": \""Yellow\""}, {\""id\"": \""prd1\"", \""name\"": \""Product\"", \""color\"": \""Pink\""}, {\""id\"": \""cult\"", \""name\"": \""Culture\"", \""color\"": \""LightPink\""}, {\""id\"": \""tutr\"", \""name\"": \""Tutorial\"", \""color\"": \""Aqua\""}], \""disable_color\"": false}""}}, ""is_primary"": false}","{""id"": ""bpAuI1"", ""name"": ""Author Index"", ""field_type"": 1, ""type_options"": {""1"": {""scale"": 0, ""format"": 1, ""name"": ""Number"", ""symbol"": """"}}, ""is_primary"": false}","{""id"": ""bpLMd1"", ""name"": ""Last modified"", ""field_type"": 8, ""type_options"": {""8"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}","{""id"": ""bpCAt1"", ""name"": ""Created at"", ""field_type"": 9, ""type_options"": {""9"": {""date_format"": 3, ""time_format"": 1, ""include_time"": true}}, ""is_primary"": false}"
"{""data"": ""The Future of Content Strategy"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 0}","{""data"": ""3485"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 1}","{""data"": ""64"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 5}","{""data"": ""1694275200"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""prd1"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 3}","{""data"": ""55"", ""created_at"": 1700009700, ""last_modified"": 1700009700, ""field_type"": 1}","{""data"": ""1700009700"", ""field_type"": 8}","{""data"": ""1700009700"", ""field_type"": 9}"
"{""data"": ""iOS Architecture Explained"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 0}","{""data"": ""4148"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 1}","{""data"": ""36"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 5}","{""data"": ""1687968000"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 3}","{""data"": ""40"", ""created_at"": 1700009750, ""last_modified"": 1700009750, ""field_type"": 1}","{""data"": ""1700009750"", ""field_type"": 8}","{""data"": ""1700009750"", ""field_type"": 9}"
"{""data"": ""Optimizing Marketing Automation Performance"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 0}","{""data"": ""1126"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 5}","{""data"": ""1723910400"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 3}","{""data"": ""5"", ""created_at"": 1700009800, ""last_modified"": 1700009800, ""field_type"": 1}","{""data"": ""1700009800"", ""field_type"": 8}","{""data"": ""1700009800"", ""field_type"": 9}"
"{""data"": ""The State of Data Analytics in 2024"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 0}","{""data"": ""291"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 1}","{""data"": ""2"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 5}","{""data"": ""1724601600"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""mkt1"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 3}","{""data"": ""152"", ""created_at"": 1700009850, ""last_modified"": 1700009850, ""field_type"": 1}","{""data"": ""1700009850"", ""field_type"": 8}","{""data"": ""1700009850"", ""field_type"": 9}"
"{""data"": ""Advanced Serverless Techniques"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 0}","{""data"": ""389"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 1}","{""data"": ""2"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 5}","{""data"": ""1711900800"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 3}","{""data"": ""132"", ""created_at"": 1700009900, ""last_modified"": 1700009900, ""field_type"": 1}","{""data"": ""1700009900"", ""field_type"": 8}","{""data"": ""1700009900"", ""field_type"": 9}"
"{""data"": ""5 Ways to Improve Your Performance"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 0}","{""data"": ""36686"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 1}","{""data"": ""687"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 5}","{""data"": ""1692979200"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tutr"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 3}","{""data"": ""4"", ""created_at"": 1700009950, ""last_modified"": 1700009950, ""field_type"": 1}","{""data"": ""1700009950"", ""field_type"": 8}","{""data"": ""1700009950"", ""field_type"": 9}"
"{""data"": ""Mastering Python for Beginners"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 0}","{""data"": ""248"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 5}","{""data"": ""1729872000"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 3}","{""data"": ""37"", ""created_at"": 1700010000, ""last_modified"": 1700010000, ""field_type"": 1}","{""data"": ""1700010000"", ""field_type"": 8}","{""data"": ""1700010000"", ""field_type"": 9}"
"{""data"": ""Understanding UI Design: A Deep Dive"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 0}","{""data"": ""341"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 1}","{""data"": ""8"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 5}","{""data"": ""1718208000"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 3}","{""data"": ""185"", ""created_at"": 1700010050, ""last_modified"": 1700010050, ""field_type"": 1}","{""data"": ""1700010050"", ""field_type"": 8}","{""data"": ""1700010050"", ""field_type"": 9}"
"{""data"": ""Advanced Testing Techniques"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 0}","{""data"": ""4449"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 1}","{""data"": ""74"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 5}","{""data"": ""1711382400"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 3}","{""data"": ""48"", ""created_at"": 1700010100, ""last_modified"": 1700010100, ""field_type"": 1}","{""data"": ""1700010100"", ""field_type"": 8}","{""data"": ""1700010100"", ""field_type"": 9}"
"{""data"": ""The State of Rust in 2025"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 0}","{""data"": ""15312"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 1}","{""data"": ""118"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 5}","{""data"": ""1701705600"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 3}","{""data"": ""81"", ""created_at"": 1700010150, ""last_modified"": 1700010150, ""field_type"": 1}","{""data"": ""1700010150"", ""field_type"": 8}","{""data"": ""1700010150"", ""field_type"": 9}"
"{""data"": ""Leadership Architecture Explained"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 0}","{""data"": ""260"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 1}","{""data"": ""0"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 5}","{""data"": ""1684339200"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""dsgn"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 3}","{""data"": ""64"", ""created_at"": 1700010200, ""last_modified"": 1700010200, ""field_type"": 1}","{""data"": ""1700010200"", ""field_type"": 8}","{""data"": ""1700010200"", ""field_type"": 9}"
"{""data"": ""Customer Success Best Practices"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 0}","{""data"": ""3821"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 1}","{""data"": ""42"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 5}","{""data"": ""1680019200"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 3}","{""data"": ""48"", ""created_at"": 1700010250, ""last_modified"": 1700010250, ""field_type"": 1}","{""data"": ""1700010250"", ""field_type"": 8}","{""data"": ""1700010250"", ""field_type"": 9}"
"{""data"": ""The State of Team Management in 2025"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 0}","{""data"": ""1669"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 1}","{""data"": ""26"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 5}","{""data"": ""1687276800"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 3}","{""data"": ""7"", ""created_at"": 1700010300, ""last_modified"": 1700010300, ""field_type"": 1}","{""data"": ""1700010300"", ""field_type"": 8}","{""data"": ""1700010300"", ""field_type"": 9}"
"{""data"": ""Lessons Learned from Android"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 0}","{""data"": ""635"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 1}","{""data"": ""11"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 5}","{""data"": ""1688140800"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 3}","{""data"": ""117"", ""created_at"": 1700010350, ""last_modified"": 1700010350, ""field_type"": 1}","{""data"": ""1700010350"", ""field_type"": 8}","{""data"": ""1700010350"", ""field_type"": 9}"
"{""data"": ""Building a UX Design Strategy"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 0}","{""data"": ""1567"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 1}","{""data"": ""23"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 1}","{""data"": ""No"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 5}","{""data"": ""1718640000"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 3}","{""data"": ""168"", ""created_at"": 1700010400, ""last_modified"": 1700010400, ""field_type"": 1}","{""data"": ""1700010400"", ""field_type"": 8}","{""data"": ""1700010400"", ""field_type"": 9}"
"{""data"": ""Testing: What You Need to Know"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 0}","{""data"": ""3623"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 1}","{""data"": ""25"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 5}","{""data"": ""1714665600"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 3}","{""data"": ""115"", ""created_at"": 1700010450, ""last_modified"": 1700010450, ""field_type"": 1}","{""data"": ""1700010450"", ""field_type"": 8}","{""data"": ""1700010450"", ""field_type"": 9}"
"{""data"": ""Remote Work Best Practices"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 0}","{""data"": ""558"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 1}","{""data"": ""4"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 5}","{""data"": ""1730390400"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 3}","{""data"": ""89"", ""created_at"": 1700010500, ""last_modified"": 1700010500, ""field_type"": 1}","{""data"": ""1700010500"", ""field_type"": 8}","{""data"": ""1700010500"", ""field_type"": 9}"
"{""data"": ""Building a Open Source Strategy"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 0}","{""data"": ""4891"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 1}","{""data"": ""50"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 5}","{""data"": ""1690473600"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""cult"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 3}","{""data"": ""105"", ""created_at"": 1700010550, ""last_modified"": 1700010550, ""field_type"": 1}","{""data"": ""1700010550"", ""field_type"": 8}","{""data"": ""1700010550"", ""field_type"": 9}"
"{""data"": ""The Ultimate Microservices Checklist"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 0}","{""data"": ""3012"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 1}","{""data"": ""43"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 5}","{""data"": ""1692806400"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""biz1"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 3}","{""data"": ""78"", ""created_at"": 1700010600, ""last_modified"": 1700010600, ""field_type"": 1}","{""data"": ""1700010600"", ""field_type"": 8}","{""data"": ""1700010600"", ""field_type"": 9}"
"{""data"": ""Getting Started with Agile"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 0}","{""data"": ""406"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 1}","{""data"": ""1"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 5}","{""data"": ""1680537600"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""tech"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 3}","{""data"": ""140"", ""created_at"": 1700010650, ""last_modified"": 1700010650, ""field_type"": 1}","{""data"": ""1700010650"", ""field_type"": 8}","{""data"": ""1700010650"", ""field_type"": 9}"
"{""data"": ""The Complete Guide to Serverless"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 0}","{""data"": ""809"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 1}","{""data"": ""18"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 1}","{""data"": ""Yes"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 5}","{""data"": ""1725292800"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 2, ""reminder_id"": """", ""is_range"": false, ""include_time"": false, ""end_timestamp"": """"}","{""data"": ""eng1"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 3}","{""data"": ""105"", ""created_at"": 1700010700, ""last_modified"": 1700010700, ""field_type"": 1}","{""data"": ""1700010700"", ""field_type"": 8}","{""data"": ""1700010700"", ""field_type"": 9}"
